subject,time,x,z
6,9.71046140510129,2.406449994968171,-2.426679243393074
7,0.03532210966248339,-0.3534172870860527,-0.42891262885617726
7,0.2661111555995954,0.6076413676927513,-0.42891262885617726
7,0.5209113438949886,0.8910379100486705,-0.42891262885617726
7,1.9836568902671914,1.4570549163192432,-0.42891262885617726
7,2.9824539331732947,2.2560926432977313,-0.42891262885617726
7,3.72396480594112,1.943059477720877,-0.42891262885617726
7,4.067788934738685,2.913217984858866,-0.42891262885617726
7,4.186268589800259,1.863065881233568,-0.42891262885617726
7,4.5308892454613,1.8206337044486247,-0.42891262885617726
7,4.808890438749621,2.420324437844093,-0.42891262885617726
7,5.005614208491012,3.5236823200395553,-0.42891262885617726
7,5.560347537651468,3.0072643914450654,-0.42891262885617726
7,5.874937474795025,3.643656637457789,-0.42891262885617726
7,8.571530578712437,3.954082120499674,-0.42891262885617726
7,9.274549985626518,5.403678800401733,-0.42891262885617726
7,9.323506615420815,4.712078447004048,-0.42891262885617726
7,9.482523716181412,4.547859821512329,-0.42891262885617726
8,0.7242446813412262,3.864218514523812,1.265936258705534
8,0.827195476126702,4.209721423089634,1.265936258705534
8,3.3431073346872697,4.356992756094893,1.265936258705534
8,4.15896556394369,5.092770745100769,1.265936258705534
8,4.732268449615331,5.2725435526776145,1.265936258705534
8,5.018973605524253,4.906121585283464,1.265936258705534
8,5.049628561587899,4.770624421536199,1.265936258705534
8,5.105923958201211,5.338701051430089,1.265936258705534
8,5.419694081167295,6.127316182011429,1.265936258705534
8,5.524804086648333,5.549609713914089,1.265936258705534
8,5.800523263528008,5.5188267687999675,1.265936258705534
8,5.806062561254047,5.999050666806758,1.265936258705534
8,6.794360219786741,6.400051804017292,1.265936258705534
8,7.198792779251816,5.850171688393541,1.265936258705534
8,7.203556424148817,5.540108855099665,1.265936258705534
8,7.379513733805956,7.462404204235589,1.265936258705534
8,7.445352162812928,6.77095903553245,1.265936258705534
8,7.713079290263638,5.639281143419426,1.265936258705534
8,8.356653023141103,6.872480587582687,1.265936258705534
9,0.060278856532979264,-0.3084117652619098,-0.8667404022651017
9,0.8740774265282281,0.39853733050777723,-0.8667404022651017
9,2.106526275540632,0.5398076493757632,-0.8667404022651017
9,2.701762674303337,0.17306981147861267,-0.8667404022651017
9,3.467947202135594,1.2595592403008895,-0.8667404022651017
9,3.604237194537099,1.4057005009738515,-0.8667404022651017
9,4.212000571700126,2.030457489132269,-0.8667404022651017
9,4.911904809745835,2.0831600298981594,-0.8667404022651017
9,9.443655396185902,5.3560803231152025,-0.8667404022651017
10,1.6677371868474056,1.2131822812562867,-0.6788861516220543
10,3.955443824287773,1.9307466132311615,-0.6788861516220543
10,4.6583576461016785,1.6968063626205192,-0.6788861516220543
10,7.701166883567835,3.299585645225881,-0.6788861516220543
10,7.907810331706701,4.3378525734546125,-0.6788861516220543
10,8.048658398454997,3.9910627671685015,-0.6788861516220543
11,0.17456703654526784,1.717226170756268,-0.09470896893689112
11,0.23154444648462502,1.170999377298346,-0.09470896893689112
11,0.5760321827719117,0.9737318659007896,-0.09470896893689112
11,0.8910078859821058,0.8160632690404763,-0.09470896893689112
11,1.3585084228693745,1.4521499669313223,-0.09470896893689112
11,3.0063103416555945,1.2655314870351781,-0.09470896893689112
11,3.858224545688207,2.8785221845853037,-0.09470896893689112
11,4.727593930453697,2.9664830408966525,-0.09470896893689112
11,5.670819519824239,3.348088480145679,-0.09470896893689112
11,5.883241763746513,2.615678426374286,-0.09470896893689112
11,6.124013320032745,4.508759145652204,-0.09470896893689112
11,6.520569567184754,4.319182781175522,-0.09470896893689112
11,6.7553446930589605,3.4144804047835837,-0.09470896893689112
11,6.801570603473033,4.197492298583121,-0.09470896893689112
11,7.332290282210696,3.8702451022992754,-0.09470896893689112
11,8.06143611461656,4.672563768365996,-0.09470896893689112
11,8.441026541717155,4.866667862162365,-0.09470896893689112
11,8.67287985886269,5.344793158817846,-0.09470896893689112
11,8.87098092015967,6.117573215800483,-0.09470896893689112
11,9.387660016738973,4.941777365347387,-0.09470896893689112
12,0.38699585012244353,3.55631445626945,1.4913896261242878
12,0.4061612455845953,3.092765954425978,1.4913896261242878
12,2.3008995749829086,4.8320306854753134,1.4913896261242878
12,6.458225216831122,7.0467312264252335,1.4913896261242878
12,7.602102579190041,6.988793380376696,1.4913896261242878
12,9.989184059727975,8.124184946568475,1.4913896261242878
13,0.02284491227247276,-0.30127274678845734,-0.638901996684651
13,0.5460149040978357,0.8912226873973156,-0.638901996684651
13,1.8590397387804003,0.5872128173984144,-0.638901996684651
13,2.4828189470256454,0.5292793676219631,-0.638901996684651
13,5.093249075305204,3.465815412017993,-0.638901996684651
13,5.2007607081666105,3.587940689195549,-0.638901996684651
13,6.140365386837355,3.513063963240214,-0.638901996684651
13,9.569090253643935,5.14765964162489,-0.638901996684651
14,3.056463880931184,2.565221273564005,-0.44398195964606546
14,4.2609565537257446,2.5052538688292825,-0.44398195964606546
14,4.965079723751131,2.2961742154636617,-0.44398195964606546
14,9.168487852727761,4.27953088098299,-0.44398195964606546
15,1.41194832453028,1.445574139482628,-0.43435127561851733
15,3.099876746353808,1.5044827452466467,-0.43435127561851733
15,5.588264346475861,2.705045833959672,-0.43435127561851733
15,6.75529811094136,4.774449972831741,-0.43435127561851733
15,7.44721237404481,4.15200792990248,-0.43435127561851733
15,7.7293446610005585,4.338914620319421,-0.43435127561851733
16,8.522783075194022,7.8529005894359525,2.2059300827254558
16,8.653109417558198,8.229220283151076,2.2059300827254558
16,8.984684197800053,8.958036812781245,2.2059300827254558
16,9.076020915893373,8.601541048235333,2.2059300827254558
17,0.3833160701853866,5.002512816706917,2.1867860889737867
17,1.101051964454005,4.868751513391596,2.1867860889737867
17,1.6748164116306108,4.850176994426791,2.1867860889737867
17,1.7582826545569508,5.171235919434126,2.1867860889737867
17,2.486237675113557,5.700221787208011,2.1867860889737867
17,3.59867348941067,5.866205668869494,2.1867860889737867
17,3.857434824367175,4.758871939362676,2.1867860889737867
17,5.10376370347584,6.6318754939114095,2.1867860889737867
17,5.340764922160645,6.371433814858805,2.1867860889737867
17,5.464790216690849,6.5245302842870405,2.1867860889737867
17,5.675741625552813,7.083044069450612,2.1867860889737867
17,6.279218488955999,7.663091317356284,2.1867860889737867
17,6.474325130087323,7.676125104637662,2.1867860889737867
17,7.168033641320369,8.275724195253998,2.1867860889737867
17,7.569458365293011,8.093670509894089,2.1867860889737867
17,7.977325951909392,8.33514698311154,2.1867860889737867
17,8.170990787402383,8.67710064657126,2.1867860889737867
17,8.6191209543177,8.99770701540027,2.1867860889737867
18,0.22356038657951438,2.6757994349658163,1.004053897878877
18,0.3650631786069114,2.2040832284366907,1.004053897878877
18,0.38826104373565484,2.1659020079072158,1.004053897878877
18,4.403758349412529,4.677178620188036,1.004053897878877
18,4.833111094500342,5.54293652894179,1.004053897878877
18,5.975348839589323,5.142111848546251,1.004053897878877
18,6.526574823725846,6.153347831960126,1.004053897878877
18,6.5346040986041025,6.743862882663994,1.004053897878877
18,6.632849981274305,5.226840083913772,1.004053897878877
18,7.1029801415944664,6.234580229846751,1.004053897878877
18,7.288826191562379,6.403914577664223,1.004053897878877
18,7.3281584861101345,5.837628896267337,1.004053897878877
18,7.412199511576545,6.0406417476175305,1.004053897878877
18,8.375689342825648,7.396580865727547,1.004053897878877
18,8.452713990014354,6.558862073615433,1.004053897878877
18,9.283168199284798,6.893773567641904,1.004053897878877
19,0.29440128649697916,1.3361669625614634,0.386186399174856
19,1.588661007447838,2.232765234315082,0.386186399174856
19,1.6090518432319934,2.3081600405685676,0.386186399174856
19,2.2092844503507436,3.158713746841687,0.386186399174856
19,2.7758593622514205,2.849830373284689,0.386186399174856
19,3.532924030629366,4.157989034894822,0.386186399174856
19,3.6291164305813206,3.1701477446592117,0.386186399174856
19,3.7980344390100376,2.7135298390650338,0.386186399174856
19,4.2285833758287055,4.531511314830024,0.386186399174856
19,5.185653072227919,4.760206245962168,0.386186399174856
19,5.526180613591159,3.5702129117134698,0.386186399174856
19,5.529314574162957,3.9952359885966855,0.386186399174856
19,5.54595266702348,4.80123440950279,0.386186399174856
19,5.613936111022611,5.057373073916359,0.386186399174856
19,6.676724438876649,5.5669665147049425,0.386186399174856
19,6.90453920223846,5.022696126068862,0.386186399174856
20,0.020919011832274403,1.5589923930507803,0.7373685758962422
20,1.0605526058762504,1.910987595980088,0.7373685758962422
20,2.2780206581502647,3.008797896906996,0.7373685758962422
20,4.986576795001857,5.209625718202555,0.7373685758962422
20,5.187725786639767,4.534351608023011,0.7373685758962422
20,5.849042663214956,5.781864648356558,0.7373685758962422
20,5.876157553188101,3.6500751988959124,0.7373685758962422
20,5.894154331306973,4.259526816104034,0.7373685758962422
20,6.57667443075158,5.332545712792304,0.7373685758962422
20,7.646575380975301,6.373437825002451,0.7373685758962422
20,9.524888677894637,6.833685653431635,0.7373685758962422
20,9.6736188564268,6.8950359198111135,0.7373685758962422
21,0.7498100976747324,4.151478409317576,1.490732028150799
21,0.87021039574116,3.982160852413399,1.490732028150799
21,2.513688282297264,4.323876020228284,1.490732028150799
21,3.238534024293902,4.378711639997273,1.490732028150799
21,4.514702817501619,6.036290848767079,1.490732028150799
21,4.606729409413022,6.272774676903163,1.490732028150799
21,5.270733598433607,5.3161437110961245,1.490732028150799
21,5.646946228302003,6.376987273051003,1.490732028150799
21,5.9383790154186356,5.9965032603736015,1.490732028150799
21,6.246142461581659,7.271353657157117,1.490732028150799
21,7.418943763648821,8.142476402299879,1.490732028150799
21,7.443283935663886,7.652695732114821,1.490732028150799
21,8.547221372900687,7.657170927211914,1.490732028150799
21,8.936359340477193,6.93130294724022,1.490732028150799
22,0.6998218938487966,-0.43315406735920076,-0.9358338684023914
22,1.0352092514915767,-0.4861678158503102,-0.9358338684023914
22,2.7868747006804684,1.4767527653655255,-0.9358338684023914
22,2.9451699407148944,1.1489810283019968,-0.9358338684023914
22,5.192803611428264,1.7966050278460535,-0.9358338684023914
22,6.630427856834763,3.2487555414321077,-0.9358338684023914
22,6.943148861763579,3.147697975806163,-0.9358338684023914
22,7.1007522445797004,2.316387784304785,-0.9358338684023914
22,8.133136385809966,3.9571601676568022,-0.9358338684023914
22,8.599411482826469,4.562550290231265,-0.9358338684023914
22,9.713639986847536,5.732994306136416,-0.9358338684023914
23,1.4658756762742953,3.514132687341305,1.1758290447821034
23,1.9383445199220128,4.282580579477924,1.1758290447821034
23,2.3253365690640413,4.106614820749347,1.1758290447821034
23,2.7223676933095033,4.244388333890129,1.1758290447821034
23,3.371875304454639,4.963569767470983,1.1758290447821034
23,3.4139687968104915,5.039006122116902,1.1758290447821034
23,3.50885371299249,5.202491556206201,1.1758290447821034
23,5.143808676695186,5.52558197257999,1.1758290447821034
23,6.328310366501472,4.759952232853625,1.1758290447821034
23,6.785906843673642,5.9204050048941195,1.1758290447821034
23,8.010323625385135,6.783081585895107,1.1758290447821034
23,8.362667479765006,7.015943550187677,1.1758290447821034
24,0.06218730219929358,-0.8580154812241535,-1.2538806677490124
24,0.576881476818385,-1.4505447201460768,-1.2538806677490124
24,0.8401964757852087,0.10119867635139668,-1.2538806677490124
24,1.0062417313003236,-0.0732900163010809,-1.2538806677490124
24,1.1760200872960058,-0.3282794201928708,-1.2538806677490124
24,1.533247184135269,0.2495506864634891,-1.2538806677490124
24,1.6727513697253982,1.137748283506018,-1.2538806677490124
24,2.093530124785441,0.3990321928602151,-1.2538806677490124
24,3.071247343166197,1.0667790847380965,-1.2538806677490124
24,3.203648104364879,-0.5429477432692429,-1.2538806677490124
24,5.642715568138815,2.7135849619636994,-1.2538806677490124
24,5.681093344642853,1.7384088789588412,-1.2538806677490124
24,6.775199732639764,2.7852857986551145,-1.2538806677490124
24,7.2474992236183455,2.3663136953248256,-1.2538806677490124
24,7.572849237943472,2.274092315014733,-1.2538806677490124
24,7.971911096101949,3.0728570647409685,-1.2538806677490124
24,9.392303985258874,3.837859227427244,-1.2538806677490124
24,9.61084278272412,3.8986612398847633,-1.2538806677490124
24,9.666495491943977,3.8860020479593995,-1.2538806677490124
25,0.6369085931987073,0.46912008027135554,-0.6377515024534103
25,0.833482697088479,0.2590342273278652,-0.6377515024534103
25,1.9630900512198524,1.416137973982032,-0.6377515024534103
25,1.9915815733342257,0.9609836693723476,-0.6377515024534103
25,2.207307097902793,1.332788636171165,-0.6377515024534103
25,2.679821606163737,1.3039809459225031,-0.6377515024534103
25,2.939741322278114,0.41970044213983027,-0.6377515024534103
25,3.6726556298291757,1.903201783918795,-0.6377515024534103
25,4.8514938782304675,1.833246210670075,-0.6377515024534103
25,6.754089877031894,3.7939818906742526,-0.6377515024534103
25,8.285273221945307,3.846095411092644,-0.6377515024534103
25,8.603734102651812,4.042733469609296,-0.6377515024534103
25,9.665793758873916,4.871818213250691,-0.6377515024534103
25,9.770288500601701,5.217413973732926,-0.6377515024534103
26,2.4726361960000887,4.412258395223105,0.9071051958003012
26,2.838802502951184,3.6086273523964136,0.9071051958003012
26,3.929647697816713,4.573650416207094,0.9071051958003012
26,4.026470228101324,4.197333777323011,0.9071051958003012
26,6.465437820106139,5.967498975003054,0.9071051958003012
26,7.18079321199638,4.811435113214868,0.9071051958003012
26,8.843086136869065,7.838708255742912,0.9071051958003012
26,9.413186196649047,7.617627779811947,0.9071051958003012
26,9.469802056881273,6.778820249277385,0.9071051958003012
27,0.4566485046160107,-0.47136266754707357,-1.428680700225969
27,1.7447316130440416,-1.0616785707126009,-1.428680700225969
27,1.777274210360098,0.5510015763859696,-1.428680700225969
27,2.0190753961573216,-0.25176620330923305,-1.428680700225969
27,2.962657514589994,0.8323238131055399,-1.428680700225969
27,3.1638562179564778,1.2493799791464166,-1.428680700225969
27,3.4059643821229066,1.257233438441261,-1.428680700225969
27,3.7806958519757714,1.1262643557176755,-1.428680700225969
27,3.9988510177821466,0.9311772192392739,-1.428680700225969
27,5.7037411450315005,1.22466095482809,-1.428680700225969
27,5.917656299886649,2.113638406624587,-1.428680700225969
27,6.1022953445239745,2.048426090219536,-1.428680700225969
27,6.519081078345186,1.7908216206126673,-1.428680700225969
27,7.957257095157168,2.0561383566085487,-1.428680700225969
27,8.172667146784992,3.683124232350285,-1.428680700225969
27,8.900443508808845,3.296085441401422,-1.428680700225969
27,9.073504583519405,2.7747994780580583,-1.428680700225969
27,9.118900941301217,3.3443136819963946,-1.428680700225969
28,0.16075793804901983,0.8089499692657152,-0.1400687201886661
28,1.7979211389953675,1.944927854773402,-0.1400687201886661
28,1.8651293234264,1.8673560978783867,-0.1400687201886661
28,2.0555480851323105,2.1988469061902443,-0.1400687201886661
28,2.488604299626366,1.7548081691540374,-0.1400687201886661
28,3.092593653657226,2.4631289696266108,-0.1400687201886661
28,3.1909856717576157,2.020718142816043,-0.1400687201886661
28,3.3130848745798778,2.6664543131301404,-0.1400687201886661
28,3.5256553529999923,2.7767376864173987,-0.1400687201886661
28,3.645199685288957,2.959589760061432,-0.1400687201886661
28,3.911391157608619,2.204386274520652,-0.1400687201886661
28,4.339414995724975,3.853759353657657,-0.1400687201886661
28,5.19498026896608,3.2133989728790393,-0.1400687201886661
28,7.194066337859465,4.73706740225229,-0.1400687201886661
28,7.504661048586771,3.242792569328095,-0.1400687201886661
28,8.687815623206886,5.093418088694897,-0.1400687201886661
28,9.643126856774416,5.955088771819929,-0.1400687201886661
29,1.1612537647336085,0.903930432889261,-0.8617548958596855
29,2.499543046699327,0.2535048978622517,-0.8617548958596855
29,3.5053931981098776,0.6795489995467288,-0.8617548958596855
29,3.638969484935056,0.5640589532958236,-0.8617548958596855
29,4.523405100223848,0.5718340571686067,-0.8617548958596855
29,8.895587233089042,3.6356090811227983,-0.8617548958596855
29,9.940045389344354,3.59268637167663,-0.8617548958596855
30,2.41040607217525,1.8039712379868147,-0.2556193705305969
30,5.084371488081444,3.166524731240599,-0.2556193705305969
30,5.182427179770787,3.024686353508775,-0.2556193705305969
30,5.946219192109039,3.3259532539196592,-0.2556193705305969
30,6.232690848561278,3.012672927019148,-0.2556193705305969
31,0.24741153660115422,-2.8872768882174547,-2.7985891054607244
31,0.5838690365862453,-3.3993404320143075,-2.7985891054607244
31,0.8680182225227817,-2.3186667459403365,-2.7985891054607244
31,2.0579750618179657,-2.7183127469920865,-2.7985891054607244
31,2.906556798896501,-1.9839259375522382,-2.7985891054607244
31,3.087508781652204,-1.7715300915820698,-2.7985891054607244
31,3.1516177455940775,-2.550232916262257,-2.7985891054607244
31,3.262355967604622,-1.5885142470255167,-2.7985891054607244
31,4.633577635747146,-0.8816110806482936,-2.7985891054607244
31,4.832169237491221,0.3464843410012872,-2.7985891054607244
31,5.386582412888192,-0.5267916954563701,-2.7985891054607244
31,6.397210930860819,-0.05606638757678207,-2.7985891054607244
31,9.543783068089432,2.9453523235875867,-2.7985891054607244
32,4.228923110881544,0.24936661388208203,-1.771533104509847
32,4.772830441990993,0.3755242133361364,-1.771533104509847
32,8.034364331511503,2.275741903766236,-1.771533104509847
32,8.663261260367756,2.2737374096672123,-1.771533104509847
33,0.8015022854714338,-0.3667393310478996,-0.6998772345979173
33,3.9388867750594656,1.3692787097093797,-0.6998772345979173
33,3.9848730095452725,2.0933418412357434,-0.6998772345979173
33,4.253437792181105,1.6779820822985914,-0.6998772345979173
33,4.494822489890332,1.3584301531881389,-0.6998772345979173
33,4.536914307261268,2.793351966067724,-0.6998772345979173
33,4.883608585096547,1.8694219541547108,-0.6998772345979173
33,4.890193227481796,2.3551003810142728,-0.6998772345979173
33,5.685430364144145,3.7896722326661734,-0.6998772345979173
33,6.432652499627865,3.715170045951791,-0.6998772345979173
33,7.208855445398398,3.6239728909322118,-0.6998772345979173
33,7.295724853702442,3.1803232548669476,-0.6998772345979173
33,7.840016275126837,4.283485664355495,-0.6998772345979173
33,7.981950571027219,3.9328681183033747,-0.6998772345979173
33,8.097656060674272,3.161147531296074,-0.6998772345979173
33,8.283474817757243,3.3436290632000647,-0.6998772345979173
33,8.489548969467918,3.867190852788503,-0.6998772345979173
33,8.839408505394935,3.8036128045559927,-0.6998772345979173
33,9.459277692647198,4.348811686466698,-0.6998772345979173
33,9.819903248851329,4.121628255490569,-0.6998772345979173
34,0.23151328462956866,2.1607425036653116,0.9274624317585825
34,0.47214037089179595,3.195945635331963,0.9274624317585825
34,1.4165716290788577,3.1132772252136767,0.9274624317585825
34,2.9771208704992356,4.370624569029675,0.9274624317585825
34,3.8900387280979687,4.222042713314593,0.9274624317585825
34,4.3697056363251265,5.494975980199385,0.9274624317585825
34,4.398088835867732,4.698402386741515,0.9274624317585825
34,4.675313777237168,4.838795720861691,0.9274624317585825
34,5.104302844562431,5.203403711826851,0.9274624317585825
34,5.75422709719314,4.450864937302252,0.9274624317585825
34,6.71380810553475,5.394974155524585,0.9274624317585825
34,7.872171259230093,6.1156766979487065,0.9274624317585825
34,8.50785754595467,6.875663658940278,0.9274624317585825
34,9.898068087732975,7.105112389317403,0.9274624317585825
35,0.5498161047719086,1.7521251167719933,-0.1736356827902158
35,1.389738387144941,1.4820548727644567,-0.1736356827902158
35,1.8769394300706577,1.2980288164434424,-0.1736356827902158
35,2.6602649415720423,2.447376497900234,-0.1736356827902158
35,2.964632973497249,2.552586640409833,-0.1736356827902158
35,4.563823747270054,2.9754820202276346,-0.1736356827902158
35,5.212838456191103,2.7883760921963856,-0.1736356827902158
35,5.73318890054647,3.80109885726005,-0.1736356827902158
35,6.796477396069474,4.401317100633453,-0.1736356827902158
36,0.7681301772107008,1.5790306429565224,0.0028459158968110196
36,1.7934364854633322,1.4361155784357977,0.0028459158968110196
36,3.1496975260886515,3.0393616785376563,0.0028459158968110196
36,5.044698130844775,3.1198517443513216,0.0028459158968110196
36,6.708855310092462,4.853769816423281,0.0028459158968110196
36,6.982909768168819,4.408536935402238,0.0028459158968110196
36,7.889959690974107,3.7550165769780675,0.0028459158968110196
37,0.17400160016465716,3.1357752933249246,0.688222711102285
37,0.3941016757105342,2.7413376570049643,0.688222711102285
37,0.8940294989100761,2.3743206097855563,0.688222711102285
37,1.6206943856657874,3.118332368521199,0.688222711102285
37,2.2087726696414443,3.3465149740731803,0.688222711102285
37,6.1201337340415325,6.000226965633747,0.688222711102285
37,6.736261016251143,5.2740894244291185,0.688222711102285
37,6.910565199038041,5.341614584787327,0.688222711102285
37,7.994889965325843,5.971313179242974,0.688222711102285
37,8.278214837762212,6.1202459479826885,0.688222711102285
37,8.6737635635014,5.232906992926976,0.688222711102285
37,8.993134954247056,6.20759662304367,0.688222711102285
37,9.165542974452134,6.765048087152381,0.688222711102285
37,9.18779277859129,6.622102198615145,0.688222711102285
37,9.912396781183261,6.5888628801464915,0.688222711102285
38,0.03384361400927016,0.24102924646614665,-0.8795363430090519
38,0.18249902095130777,-0.7358742017336081,-0.8795363430090519
38,0.6853658403996399,-0.38186598358636076,-0.8795363430090519
38,1.0005465705420846,0.9119637808202775,-0.8795363430090519
38,1.1751797398210662,0.5196465122600089,-0.8795363430090519
38,1.6420688366851266,0.26042347704183144,-0.8795363430090519
38,2.0751069658775134,0.985763841830835,-0.8795363430090519
38,2.8507369216004577,1.1092268643598817,-0.8795363430090519
38,2.95397300164689,1.6662488798563668,-0.8795363430090519
38,3.5463198344715585,2.316153126168434,-0.8795363430090519
38,8.259157869916892,4.189035367358825,-0.8795363430090519
39,0.07792981479275096,0.9959745946224821,0.283627323807291
39,3.584602931641321,3.6229201315503596,0.283627323807291
39,8.457586127407858,5.64307067383213,0.283627323807291
39,9.546330818934624,5.8365336547853035,0.283627323807291
39,9.77263659098366,6.700877299547262,0.283627323807291
40,0.21932026349456013,-0.6717977952479811,-0.8053665180656158
40,1.5881452310844224,1.3996808538205843,-0.8053665180656158
40,2.315908922556141,1.0002793057441839,-0.8053665180656158
40,5.546045787044891,2.9277493868333697,-0.8053665180656158
40,5.737601171111492,2.031528395177016,-0.8053665180656158
40,6.599363972122924,3.4346922222918788,-0.8053665180656158
40,7.242395305240278,4.4136030353070534,-0.8053665180656158
40,7.966781761726075,3.933147338592122,-0.8053665180656158
40,9.28255362202594,4.096935900006921,-0.8053665180656158
41,3.673179436032541,0.180317463099828,-1.7276694941206072
41,3.8357369415604827,0.8087363594848885,-1.7276694941206072
41,8.261482889115989,2.7136949908832553,-1.7276694941206072
41,9.096225965511778,3.187167480448778,-1.7276694941206072
42,0.5409886255562246,0.014778010941989939,-0.390899793755101
42,1.2470395184011662,1.3011753055575357,-0.390899793755101
42,1.5618827880196107,1.9051130875613196,-0.390899793755101
42,1.715469965099633,2.1318454518222025,-0.390899793755101
42,1.731777972270836,0.4953192720870877,-0.390899793755101
42,2.19461784452026,1.4869521357522497,-0.390899793755101
42,2.3854925666339613,1.0501319375619464,-0.390899793755101
42,3.800419010243351,2.2814873387459036,-0.390899793755101
42,4.208401774223107,2.7293108362868765,-0.390899793755101
42,5.28818447000422,3.098487993721164,-0.390899793755101
42,5.9683559577496,3.3733224388449186,-0.390899793755101
42,7.096423193928051,4.703381493714025,-0.390899793755101
42,9.46272181003964,5.505505910239123,-0.390899793755101
43,1.0191199518281358,3.1280161369970654,0.5738058624050577
43,2.788399032400064,4.284225803652717,0.5738058624050577
43,2.9214686559756164,3.0372932338085596,0.5738058624050577
43,3.5226357516786155,4.37937106903146,0.5738058624050577
